last_name,first_name,street,street_number,occupation,section,honorific,additional_notes
Umiker,R.,Hallerstrasse,43,Telegrapheninspektor,Schweiz. Uebensversicherungs-verein (Basel),Hr.,
Binder,F.,Schwanengasse,6,Oberst,Schweizerische Sterbe- und Alterskasse (Basel),Hr.,
Tomi,J. U.,Marktgasse,26,Notar / Generalagent,"Star, The, Life-Assurance-Society (London); Oberrheinische Versicherungs-Gesellschaft",Hr.,
Häuptli,Hans,Schauplatzgasse,9,Notar,"Star, The, Life-Assurance-Society (London) - Hauptagent",Hr.,
Scherz,G.,Marktgasse,2,Generalagent,"Suisse, La (Lausanne); Schweiz. Gewerbe-Unfallkasse (Zürich)",Hr.,
Abplanalp,Hans,Käfiggässchen,4,Generalagent,Teutonia (Leipzig),Hr.,
v. Otterloo,Willem M.,Bundesgasse,18,Generalbevollmächtigter für die Schweiz,Union (London),Hr.,
Schönenberger,P.,Schwarzthorstrasse,71,Inspektor,Union (London),Hr.,Mattenhof
Trincano,Alph.,Hirschengraben,4,Generalagent,Urbaine (Paris); Rheatisch-Westfälischer Lloyd Subdirektion Bern,,
Mosimann-Jordi,II.,Vereinsweg,12,Notar,Urbaine (Paris),,Längg.
Hirter,J.,Gurtengasse,3,Spediteur,Eidgenössische Transport-Versicherungsgesellschaft (Zürich),Hr.,
Keller,G.,Bubenbergplatz,3,Generalagent,"Helvetia, Allg. Versicherungsgesellschaft (St. Gallen); Zürich, allg. Unfall- und Haftpflichtversicherungs-Aktiengesellschaft",Hr.,"Eidgenöss. Bank, I. Stock links"
Wanner,II.,Schwanengasse,14,Hauptkassier (Mobiliarvers.-Gesellschaft),"Neuchâteloise, La (Neuenburg)",Hr.,Hauptkassier der Schweiz. Mobiliarvers.-Gesellschaft
Jenni,Emil,Kramgasse,70,Hauptagent,"Soleil, La. Securite generale (Paris)",Hr.,
Köhler,Konrad,Badgasse,43,Vertreter,Unfallversicherungs-Genossenschaft schweizer. Schützenvereine,Hr.,Matte
NytTeler-Köhler,F.,Gurtengasse,4,Inspektor,Schweiz. Unfallversicherungs-Aktien-Gesellschaft (Winterthur),Hr.,
Abderhalden,Ad.,Seftigenstr.,57a,Bauschreiner,,,Weissenbühl
Abegg,Alb.,Flohgangweg,12,Lithograph,,,Länggasse (as given)
Abegg,Anna,Gerechtigkeitsgasse,44,Lehrerin der Neuen Mädchenschule,,Frl.,
Abegg,Hedw.,Gerechtigkeitsgasse,44,Arbeitslehrerin,,,
Abel,Jos.,Schauplatzgasse,25,Buchbinder,,,
Aberegg,Alb.,Stalden,34,Tierarzt; Fleischinspektor,,,
Aberegg,Moritz,Schauplatzgasse,35,Droguerie- und Kolonialwarenhändler,,,Possibly Laupenstrasse 4 also indicated
Aberegg,Otto,Wildhainweg,4,Ingenieur; 11. Sekretär der techn. Abteilung der Telegraphen-Verwaltung,,,Stadtbach
Aberegg,Paul,Bubenbergstrasse,20,Metzgermeister (Firma Schumacher & Aberegg),,,From May 1900 at Schänzlistrasse 51 (Sonnenberg)
Bossart,Cäsar,Bubenbergplatz,10,"Bank-, Effekten- und Kommissionsgeschäft (Firma C. Aberegg)",,,Bureau: Bundesgasse Nr. 18; ab 1. Mai 1900 an Schänzlistrasse 51 (Sonnenberg)
Hauser,Ernst,Wylstrasse,30,Angestellt (Fa. Gebrüder Lüscher & Cie.),,,Kirchenfeld
Schnirch,Marg.,Kirchenfeld,,,,Wwe.,
Graf,H.,,,Prof.,Kirchenverwaltung / Gesamt-Kirchgemeinde,Hr. Dr.,Präsident
Lüthy-Brupbacher,G.,,,Lehrer,Kirchenverwaltung / Gesamt-Kirchgemeinde,Hr.,Vicepräsident
Andres,J.,,,Pfarrer,Kirchenverwaltung / Gesamt-Kirchgemeinde,Hr.,Sekretär
Brünnimann,Fr.,,,Stadtgeometer,Kirchenverwaltung / Gesamt-Kirchgemeinde,HH.,Mitglied
Engeloch,Ph.,,,Oberlehrer,Kirchenverwaltung / Gesamt-Kirchgemeinde,HH.,Mitglied
Guggisberg,Rud.,,,Gemeinderat,Kirchenverwaltung / Gesamt-Kirchgemeinde,HH.,Mitglied
Meng,J.,,,Postadjkt.,Kirchenverwaltung / Gesamt-Kirchgemeinde,HH.,Mitglied
Ochsenbein,M.,,,Pfarrer,Kirchenverwaltung / Gesamt-Kirchgemeinde,HH.,Mitglied
Probst,Edm.,,,Maior / Major,Kirchenverwaltung / Gesamt-Kirchgemeinde,HH.,Mitglied; Kommunionaufseher
Scheuchzer-Dür,H.,,,Telegraphen-Techniker,Kirchenverwaltung / Gesamt-Kirchgemeinde,,Mitglied
Steck,Rud.,,,Prof.,Kirchenverwaltung / Gesamt-Kirchgemeinde,Dr.,Mitglied
Stettier,Rud.,,,,Kirchenverwaltung / Gesamt-Kirchgemeinde,Dr. jur.,Mitglied
Appenzeller-Blocher,G.,,,Gymn.-Lehrer,Kirchenverwaltung / Gesamt-Kirchgemeinde,Hr.,Organist
Schindler,Friedrich,,,,Kirchenverwaltung / Gesamt-Kirchgemeinde,Hr.,Sigrist
Moser,Gottfried,,,,Kirchenverwaltung / Gesamt-Kirchgemeinde,Hr.,Kalkant
Joss,J.,,,Konrektor des Evangel. Seminars,Kirchenverwaltungskommission,Hr.,Präsident (Kirchenverwaltungskommission)
v. Tavel,Alex.,,,,Kirchenverwaltungskommission,Hr.,Vicepräsident; mehrfach als Sekretär/Beamter aufgeführt
Howald,Karl,,,Kirchmeier,Kirchenverwaltungskommission / Centralbeamte,Hr.,Sekretär; Kirchmeier
Moser,Peter,,,Hypothekarkassaverwalt.,Kirchenverwaltungskommission,HH.,Mitglied
Wyder,N.,,,Baumstr. (vermutlich Baumstrasse; Beruf nicht klar),Kirchenverwaltungskommission,HH.,Vertreter der obern Gemeinde
Strahm,Fr.,,,Pfarrer,Kirchenverwaltungskommission,HH.,Vertreter der mittlern Gemeinde; Mitglied
v. Tscharner,B.,,,Stadtbuchhalter,Kirchenverwaltungskommission,HH.,Vertreter der mittlern Gemeinde
Heer,J.,,,Telegraphenbeamter,Kirchenverwaltungskommission,Hr.,Vertreter der untern Gemeinde
Graf,II.,,,Prof.,Kirchenverwaltungskommission,HH. Dr.,Vertreter der Lorraine-Kirchgemeinde
Munzinger,K.,,,Kirchenmusikdirektor,Centralbeamte,Dr.,
Reinhard,Alb.,,,Geläuteaufseher,Centralbeamte,Hr.,
Schob,F.,,,Adjunkt d. Kreispostdirektion,Katholische Kirchgemeinde,Hr.,Präsident der Kirchgemeindeversammlung
Steinmann,J.,,,Journalist,Katholische Kirchgemeinde,Hr.,Vicepräsident der Kirchgemeindeversammlung; Abgeordneter an kantonale und schweiz. National-Synode
Müller,A.,,,Beamter d. S.C.B.,Katholische Kirchgemeinde,Hr.,Sekretär der Kirchgemeindeversammlung
Sidler,G.,,,Prof.,Katholische Kirchgemeinde,Dr.,Präsident des Kirchgemeinderates; Mitglied des schweizerischen Synodalrates
Buser,J.,,,Revisor,Katholische Kirchgemeinde,HH.,Mitglied des Kirchgemeinderates; Suppleant (Synode)
Eschmann,J.,,,Dampfschiffkapitän in Thun,Katholische Kirchgemeinde,HH.,Mitglied des Kirchgemeinderates; Suppleant (National-Synode)
Henzi,H.,,,städt. Beamter,Katholische Kirchgemeinde,HH.,Mitglied des Kirchgemeinderates
Kunz,Jak.,,,Pfarrer,Katholische Kirchgemeinde,,Mitglied des Kirchgemeinderates; Pfarrer
Laurenti,A.,,,Bildhauer,Katholische Kirchgemeinde,,Mitglied des Kirchgemeinderates
Merz,Jos.,,,Architekt in Thun,Katholische Kirchgemeinde,,Mitglied des Kirchgemeinderates
Michaud,E.,,,Professor,Katholische Kirchgemeinde,Dr.,Mitglied des Kirchgemeinderates; Dekan (Philosophische Fakultät)
Rey,P.,,,Bäckermeister,Katholische Kirchgemeinde,HH.,Mitglied des Kirchgemeinderates
Staubli,P.,,,Oberstlt.,Katholische Kirchgemeinde,HH.,Mitglied des Kirchgemeinderates; Abgeordneter an Schweiz. National-Synode
Tritschler,Jos.,,,Kaufmann,Katholische Kirchgemeinde,HH.,Mitglied des Kirchgemeinderates
Brosi,A.,,,eidg. Beamter,Katholische Kirchgemeinde,HH.,Abgeordneter an die kantonale Synode
Frey,Alph.,,,Adjunkt,Katholische Kirchgemeinde,HH.,Abgeordneter an die kantonale Synode
Ott,,,,Gymnasiallehrer (in Thun),Katholische Kirchgemeinde,,Suppleant (kantonale Synode); Abgeordneter an Schweiz. National-Synode
Eibl,Tlicob,,,Organist,Katholische Kirchgemeinde,Hr.,
Stammler,J.,,,Pfarrer,Römisch-kathol. Gemeinde,Hr.,Präsident des Kirchenvorstandes; Pfarrer der Basilika
v. Linden,Hugo,,,Ingenieur / Stadt-Ingenieur,Römisch-kathol. Gemeinde / Burgergemeinde,,Vicepräsident (Kirchenvorstand); Stadt-Ingenieur (auch aufgeführt bei Burgergemeinde)
Bauer,Alph.,,,Speditor,Römisch-kathol. Gemeinde,,Sekretär (Kirchenvorstand)
Garnier,P.,,,Weinhändler,Römisch-kathol. Gemeinde,,Kassier (Kirchenvorstand)
Buholzer,Thom.,,,Vikar I,Römisch-kathol. Gemeinde,Hr.,
Matern,Alph.,,,Vikar II,Römisch-kathol. Gemeinde,Hr.,
Faller,A.,,,Organistin,Römisch-kathol. Gemeinde,Frl.,
Dobler,Niki,,,Sakristan,Römisch-kathol. Gemeinde,Hr.,
v. Muralt,Amed.,,,,Burgergemeinde,Hr.,Präsident der Burgergemeinde und des Burgerrates
Reisinger,K.,,,alt Gem.-Rat,Burgergemeinde,Hr.,Vicepräsident
Baur-Wyss,C.,,,Fabrikant,Burgergemeinde,Hr.,Mitglied des Burgerrates
Bay,Gottfry,,,Major,Burgergemeinde,Hr.,Mitglied des Burgerrates
Berner,A. F.,,,Amtsnotar,Burgergemeinde,Hr.,Mitglied des Burgerrates
Blau,Alb.,,,Baumeister,Burgergemeinde,Hr.,Mitglied des Burgerrates
v. Bondeli,Eduard,,,,Burgergemeinde,Hr.,Mitglied des Burgerrates
v. Bonstetten-de Roulet,Aug.,,,,Burgergemeinde,Dr.,Mitglied des Burgerrates
Bratschi-Probst,It.,,,Handelsmann,Burgergemeinde,Hr.,Mitglied des Burgerrates
v. Büren,Eugen,,,Sachwalter,Burgergemeinde,Hr.,Mitglied des Burgerrates; Mitglied des engem Burgerrates
Demme,Kurt,,,Fabrikant,Burgergemeinde,Hr.,Mitglied des Burgerrates
v. Ernst,Arm.,,,Banquier,Burgergemeinde,Hr.,Mitglied des Burgerrates; Mitglied des Bankausschusses der Depositokasse
Dr. v. Feilenberg,Edm.,,,,Burgergemeinde,Dr.,Mitglied des Burgerrates; Mitglied des engem Burgerrates
Gerber,Franz,,,Fabrikant,Burgergemeinde,Hr.,Mitglied des Burgerrates
Gerster,M.,,,Amtsnotar,Burgergemeinde,Hr.,Mitglied des Burgerrates; Präsident der Finanzkommission
v. Grenus,Ed.,,,Fürsprecher / Banquier,Burgergemeinde,Hr.,Mitglied des Burgerrates; Mitglied Bankausschuss
Hügli,G.,,,Amtsnotar,Burgergemeinde,Hr.,Mitglied des Burgerrates
v. Jenner,Eng.,,,Fürsprecher,Burgergemeinde,Hr.,Mitglied des Burgerrates; Präsident der Burgerkommission
Jenzer-Blösch,Paul,,,Handelsmann,Burgergemeinde,Hr.,Mitglied des Burgerrates
König,Alb.,,,Amtsnotar / Verwalter (Kontextabhängig),Burgergemeinde / Burgerspital,Hr.,Mitglied des Burgerrates; Verwalter (Burgerspital)
Leuenberger,J. U.,,,Amtsnotar,Burgergemeinde,Hr.,Mitglied des Burgerrates; Mitglied Burgerkommission
Lindt-Ris,Ernst,,,gew. Direktor,Burgergemeinde,Hr.,Mitglied des Burgerrates
Lutstorf,Otto,,,Architekt,Burgergemeinde,Hr.,Mitglied des Burgerrates
Mauderli,F.,,,Bankdirektor,Burgergemeinde,Hr.,Mitglied des Burgerrates; Mitglied der Finanzkommission
v. Mülinen,W. F.,,,Prof.,Burgergemeinde,Dr.,Mitglied des Burgerrates; Mitglied des engeren Burgerrates
Oppikofer,J. C.,,,Telegr. Inspektor,Burgergemeinde,Hr.,Mitglied des Burgerrates
v. Rodt,Ed.,,,Architekt,Burgergemeinde,Hr.,Mitglied des Burgerrates; Vicepräs. Direktion des Burgerspitals
Rüfenacht,H.,,,"Dr. jur., Fürspr.",Burgergemeinde,Hr.,Mitglied des Burgerrates
v. Rütte,F. L.,,,Architekt,Burgergemeinde,Hr.,Mitglied des Burgerrates
Schumacher,A.,,,Oberst,Burgergemeinde,Hr.,Mitglied des Burgerrates; Präsident (Schiffleuten)
Schumacher,Vinc.,,,eidg. Staatsbuchhalter,Burgergemeinde,Hr.,Mitglied des Burgerrates; Sekretär (Schiffleuten)
Simon,Ad.,,,Amtsnotar,Burgergemeinde,Hr.,Mitglied des Burgerrates; Almosner (verschiedene Gesellschaften)
v. Steiger-Wyttenbach,A.,,,Oberst,Burgergemeinde,Hr.,Mitglied des Burgerrates
Stettier,Eng.,,,Fürsprecher,Burgergemeinde,Hr.,Präsid. Direktion des Burgerspitals; Burgerratsschreiber
Strahm,Fr.,,,Pfarrer,Burgergemeinde / Direktion der Waisenhäuser,Hr.,Präsident der Direktion der burgerl. Waisenhäuser; Mitglied des Burgerrates
Kuentz,Theod.,,,Sekretär,Oberwaisenkammer,Hr.,Sekretär der Oberwaisenkammer
Glur,Werner,,,Pfarrer,Direktion der burgerl. Waisenhäuser,Hr.,Waisenvater
Lauterburg,Ida,,,,Direktion der burgerl. Waisenhäuser,Frl.,Vorsteherin des Mädchenwaisenhauses
Stettier,Rud.,,,Amtsnotar,Burgergemeinde,Dr. jur.,Burgergem.- und Burgerratsschreiber; Mitglied des engeren Burgerrates
Schädelin,Ernst,,,Verwalter d. Depositok.,Finanzbeamte / Burgergemeinde,Hr.,Verwalter der Depositokasse
v. Freudenreich,Raym.,,,Kassier u. Prokurist,Finanzbeamte / Burgergemeinde,Hr.,
Hemmann,Alb.,,,Buchhalter,Finanzbeamte / Burgergemeinde,Hr.,
v. Ougspurger,L.,,,,Oberwaisenkammer / Gesellschaften,Hr.,Präsident der Oberwaisenkammer; Obmann der Waisenkommission (Schmieden)
Dr. Gobat,Alb.,,,Direktor des Unterrichtswesens,Hochschule,Reg.-Rat Dr.,Direktor
Lauener,Konrad,,,Sekretär (Direktion des Unterrichtswesens),Hochschule,Hr.,
Brückner,Ed.,,,Rektor (Hochschule),Hochschule,Prof. Dr.,Rektor für 1899/1900
Strasser,Hans,,,Prorektor; Anatomie (Clinic/Institut),Hochschule,Prof. Dr.,Prorektor; Direktor des Anatomischen Instituts (Kontext)
Marti,Karl,,,Professor (altes Testament),Evangelisch-theologische Fakultät,Dr. theol.,Direktor des Theologischen Seminars (Abteilung für altes Testament)
Lüdemann,H.,,,Professor (systematische Theologie),Evangelisch-theologische Fakultät,Dr.,
Barth,Fritz,,,Professor (Kirchengeschichte),Evangelisch-theologische Fakultät,Lic. theol.,
Rüetschi,Rud.,,,Honorarprofessor; gew. Pfarrer,Evangelisch-theologische Fakultät,Dr.,
Kocher,Theod.,,,Dekan; Chirurgie,Medizinische Fakultät,Prof. Dr.,Direktor der chirurgischen Klinik (Inselspital)
Pflüger,Ernst,,,Professor (Augenheilkunde),Medizinische Fakultät,Dr.,Direktor Klinik und Poliklinik für Augenheilkunde (Inselspital)
Stooss,Max,,,Direktor Klinik für Kinderkrankheiten,Medizinische Fakultät,Prof. Dr.,
Wilhelm,Jos.,,,,,Ilr.,
Garin,P. M.,,,,,Hr.,
Oanz,Gottf.,,,,,Hr.,
Hofer,G.,,,,Landwirtschaftlicher Verein Schosshalde und Umgebung,Hr.,Rothaus
Bill,liud.,,,,Landwirtschaftlicher Verein Schosshalde und Umgebung,Hr.,Rothaus
Hebeisen,.loh.,,,,Landwirtschaftlicher Verein Schosshalde und Umgebung,Ilr.,Wankdorf
Niederhäuser,Rud.,,,,Landwirtschaftlicher Verein Schosshalde und Umgebung,Hr.,"Sohn, Schosshalde"
Haberstich,E.,,,,Lehrerinnen verein (Schweiz.),Frl.,Präsidentin
Römer,E.,,,,Lehrerinnen verein (Schweiz.),Frl.,Vicepräsidentin
Obrist,F.,,,,Lehrerinnen verein (Schweiz.),Frl.,Kassierin
Stauffer,E.,,,,Lehrerinnen verein (Schweiz.),Frl.,Sekretärin
Martig,H.,,,,Lehrerinnen verein (Schweiz.),Frl.,
Kästli,Alfred,,,,Lehrlingsverein,Hr.,Präsident
Henzi,Otto,,,,Lehrlingsverein,Hr.,Vicepräs. u. Kassier
Hänni,Ernst,,,,Lehrlingsverein,Hr.,Sekretär
Kähr,Paul,,,,Lehrlingsverein,Hr.,Bibliothekar
v. Ernst,V.,Wasserwerkgasse,14,Banpuier,Maschinenstrickschule (Bern.),Hr.,Präsident
Gerster,Ed.,,,Notar,Maschinenstrickschule (Bern.),Hr.,Mitglied des Verwaltungskomitees
Mühiegg,Rieh.,,,,Maschinenstrickschule (Bern.),Hr.,Geschäftsführer
Tschannen,Fritz,,,,Metzgermeisterverein,Hr.,Präsident
Grossglauser,Hans,,,,Metzgermeisterverein,Hr.,Vicepräsident
Niederhäuser,Fritz,,,,Metzgermeisterverein,Hr.,Kassier
Wyder,Franz,,,,Metzgermeisterverein,Hr.,Sekretär
Buri,Gottlieb,,,,Milchhändler-Verein,Hr.,Präsident (Lokal: Cafe Merz)
Wenger,Alex.,,,,Milchhändler-Verein,Hr.,Vicepräs. und Kassier (Bümpliz)
Krebs,Gottfried,,,,Milchhändler-Verein,Hr.,Sekretär
Nyftenegger,,,,,Müller-Konvention Bern,Hr.,in Oberburg
Dür,1L,,,,Müller-Konvention Bern,Hr.,in Burgdorf
Kindler,Gottfr.,,,,Müller-Konvention Bern,Ilr.,in Worb; Kassier u. Sekretär
Stuki,Job.,,,Verwalter,Oekonomia Bern (Spar- und Lose-Verein),Hr.,Präsid.
Siegenthaler,J.,,,Gepäck-exped.,Oekonomia Bern (Spar- und Lose-Verein),Hr.,Kassier
Zoss,Hans,,,eidg. Beamt.,Oekonomia Bern (Spar- und Lose-Verein),Hr.,Sekretär
Gysi,Oskar,Bundesgasse,10,Privatier,Ostermundigenbaugesellschft (A.G.),Hr.,"Präsident (Domizil: Bundesgasse 10, Bureau F. Jäggi & Cie.)"
Ruef,.1.,,,,Ostermundigenbaugesellschft (A.G.),II.,Vicepräs.
König,G.,,,Fürsprech,Ostermundigenbaugesellschft (A.G.),Dr.,Sekretär
Mischler,F. R.,Brunnmattstrasse,23,Bodenleger,Parkett- und Chaletfabrik Interlaken (Aktiengesellschaft),Hr.,Vertreter; Mattenh.
Christen,,Marktgasse,30,Eisenhandlg.,Parkett- und Chaletfabrik Interlaken (Ablage),,
Zehnder,Jak.,,,,Photographia Bern (Gehilfen Verein),Hr.,Präsident
Leuniger,Ludwig,,,,Photographia Bern (Gehilfen Verein),Hr.,Vicepräsident u. Kassier
Henzi,Ludwig,,,,Photographia Bern (Gehilfen Verein),Hr.,Sekretär
Surbeck,E.,,,eidg. Beamt.,Prosperitä Bern (Spar- und Lose-Gesellschaft),Hr.,Präsident
v. Gunten,C.,,,ingr.,Prosperitä Bern (Spar- und Lose-Gesellschaft),Hr.,Vicepräsident
Züttel,E.,,,Bureauchef d. J.-S.,Prosperitä Bern (Spar- und Lose-Gesellschaft),Hr.,Kassier
Finger,S.,,,Beamter,Prosperitä Bern (Spar- und Lose-Gesellschaft),Hr.,Sekretär
Bandelier,A.,,,Stadtschreiber,Prudentia (Schweiz. Spar- und Losverein),Dr.,Präsident
Lips-Trog,Henri,,,,Prudentia (Schweiz. Spar- und Losverein),Hr.,Kassier
Bohrer-Immer,L.,,,,Prudentia (Schweiz. Spar- und Losverein),Hr.,Sekretär
Hofer,Karl,Zeughausgasse,3,,Schlossermeister - Verband,Hr.,Präsident (Lokal: Cafe Koth)
Gaffner,Gottfr.,,,,Schlossermeister - Verband,Hr.,Vicepräsident
Soltermann,Fritz,,,,Schlossermeister - Verband,Hr.,Sekretär
Baumann,Karl,,,,Schlossermeister - Verband,Hr.,Kassier
Furrer,Alb.,,,,Schlossermeister - Verband,Hr.,Beisitzer
Kiener,Eritz,,,,Schreinermeister - Verein,Hr.,Präsident
Leuch,Karl,,,,Schreinermeister - Verein,Hr.,Vicepräs. u. Kassier
Zingg,Sainl.,,,,Schreinermeister - Verein,Hr.,Sekretär
Stalder,Joh.,,,,Schuhmachermeister-Verein,Hr.,Präsident
Brack,Joh.,,,,Schuhmachermeister-Verein,,Vicepräs.
Schmich,Anton,,,,Schuhmachermeister-Verein,,Kassier
Keller,Frz.,,,,Schuhmachermeister-Verein,,Sekretär
Burkhart-Gruner,J. U.,Amthausg.,18,Banquier,Schweizerische Druckluft- u. Elektricitäts-Gesellschaft,Hr.,Präsident
Gruner-His,,,,,Schweizerische Druckluft- u. Elektricitäts-Gesellschaft,Hr.,Vicepräsident (in Basel)
Gerster,Karl,,,,Schweizerische Druckluft- u. Elektricitäts-Gesellschaft,Hr.,Sekretär u. Kassier
Weber - Clement,J.,,,,Schweizerverein reisender Schausteller,Hr.,Yverdon
Dahlmann,A.,,,,Schweizerverein reisender Schausteller,Hr.,Biel
Riesen,Bernh.,,,Hotelier,Schweizerverein reisender Schausteller,Hr.,Kassier
Hoffmann,E.,,,Buchdr.,Schweizerverein reisender Schausteller,Hr.,Sekretär
Wallenda,P.,,,,Schweizerverein reisender Schausteller,Hr.,Beisitzer; Biel
Scheidegger,J.,Wallgasse,4,Schuh-fabrikant,Schweiz. Gewerbeverein,Hr.,Präsident (Leitender Ausschuss)
Michel,G.,,,gew. Buchdrucker,Schweiz. Gewerbeverein,Hr.,Vicepräsident
Siegerist,K.,,,Spenglermeister,Schweiz. Gewerbeverein,Hr.,Kassier
v. Steiger,A.,,,Stadtpr. Sekretariat,Schweiz. Gewerbeverein,Hr.,Beisitzer
Krebs,Werner,,,,Schweiz. Gewerbeverein,Hr.,Sekretär
Jäger,J K,,,,Schweiz. Gewerbeverein,Hr.,Assistent
Marcuard-v. Gonzenbach,G.,Längg.,Seidenweg 10,Banquier,Seidenstoffweberei (Mechan.) in der Länggasse,Hr.,Präsident (Verwaltungsrat)
Seeburger-Forrer,E.,,,,Seidenstoffweberei (Mechan.) in der Länggasse,Hr.,Vicepräs. (in Zürich)
Müller-Egli,J.,,,Direktor,Seidenstoffweberei (Mechan.) in der Länggasse,Hr.,
Schädelin,Emil,,,Buchhalter u. Sekr.,Seidenstoffweberei (Mechan.) in der Länggasse,Hr.,
Vogt,Albert,Laupenstrasse,12,Kaufm.,"Serum- u. Impfinstitut, Schweiz",Hr.,Präsident (Aufsichtsrat)
Häfliger,J. F.,,,Generalkonsul,"Serum- u. Impfinstitut, Schweiz",Hr.,Direktor
Tavel,,,,Vorsteher des bakteriol. Instituts d. Universität,"Serum- u. Impfinstitut, Schweiz",Prof. Dr.,Technische Leitung
Marcuard-v. Wurstemberger,Alpli.,,,,Spinnerei Felsenau (Verwaltungsrat),Hr.,
Hirter,J.,,,Nationalrat,Spinnerei Felsenau (Verwaltungsrat),Hr.,
Werder-Bruppacher,J.,,,,Spinnerei Felsenau,Hr.,Direktor
Werder-Isler,A.,,,,Spinnerei Felsenau,Hr.,Direktor
Gysi,J.,,,,Tapezierermeister-Verein,Hr.,Präsident
Müller,R.,,,,Tapezierermeister-Verein,Hr.,Vicepräs. u. Aktuar
Schweizer,'Sl,,,,Tapezierermeister-Verein,Hr.,Kassier
Büzberger,F.,Zähringerstrasse,1,Oberrichter,Torfgesellschaft in Hagneck,Hr.,Präsident
Scherz,A.,,,Oberst-Divis.,Torfgesellschaft in Hagneck,Hr.,Vicepräs.
Christen,Fr.,,,,Torfgesellschaft in Hagneck,Hr.,Verwalter (in Hagneck)
Tripet,Jul.,,,,Torfgesellschaft in Hagneck,Hr.,Kassier (in Basel)
Brosi,Fritz,,,,Typographia Bern,Hr.,Präsident
Meyer,Chr.,,,,Typographia Bern,Hr.,Vicepräsident
Schoch,K.,,,,Typographia Bern,Hr.,Kassier
Stautner,P.,,,,Typographia Bern,Hr.,Sekretär
Eggimann,Alb.,,,,Typographia Bern,Hr.,Bibliothekar
Engelberger,Franz,,,,Typographia Bern,Hr.,Bibliothekar
Rupp,Ed.,,,,Typographia Bern,Hr.,Verwalter des Cigarrenkonsums
Obrecht,Fr.,,,Buehdr.,Typographischer Klub,Hr.,Präsident
Jörg,A.,,,Schriftsetzer,Typographischer Klub,Hr.,Vicepräsident und Kassier
Buess,Ad.,,,Schriftsetzer,Typographischer Klub,Hr.,Sekretär
Hänni,A.,Mattenhof,,,Unionsdruckerei Bern,Herr,Präsident des Verwaltungsrates
Berner,Alb.,Mattenhof,,,Unionsdruckerei Bern,Hr.,Mitglied des Vorstandes
Keller,Fritz,Mattenhof,,,Unionsdruckerei Bern,Hr.,Mitglied des Vorstandes
Krebs,P.,Bubenbergplatz,11,Oberstlt.,Uniformenfabrik (Schweizer.) Aktiengesellschaft,Hr.,Präsident
Tenger,C.,Bubenbergplatz,11,Major,Uniformenfabrik (Schweizer.) Aktiengesellschaft,Hr.,Sekretär
Lenzinger,Paul,Bubenbergplatz,11,Geschäftsführer,Uniformenfabrik (Schweizer.) Aktiengesellschaft,Hr.,
Mühlethaler,Gottfr.,Bubenbergplatz,11,Buchhalter u. Kassier,Uniformenfabrik (Schweizer.) Aktiengesellschaft,Hr.,
v. Gunten,Gottfr.,,,,Union Helvetia (Sektion Bern),Hr.,Präsident
Wyler,Paul,,,,Union Helvetia (Sektion Bern),Hr.,Vicepräs.
Würgler,J.,,,,Union Helvetia (Sektion Bern),Hr.,Kassier
Sury,A.,,,,Union Helvetia (Sektion Bern),Hr.,Sekretär
Raaflaub,,,,Gym.-Lehrer,Verein bern. Bienenfreunde,Hr.,Präsident
Wartmann,,,,Apotheker,Verein bern. Bienenfreunde,Hr.,Vicepräsident u. Kassier (Biel)
Fink,J. J.,,,Lehrer,Verein bern. Bienenfreunde,Hr.,Sekretär
Fink,Fritz,,,Lehrer,Sektion Mittelland (Verein bern. Bienenfreunde),Hr.,Präsident
Leuenberger,,,,Lehrer,Sektion Mittelland (Verein bern. Bienenfreunde),Hr.,Vicepräsident
Glauser,F.,,,,Sektion Mittelland (Verein bern. Bienenfreunde),Hr.,Vicepräsident
Würsten,Roh.,,,,Sektion Mittelland (Verein bern. Bienenfreunde),Hr.,Vicepräsident
Egger,Bend.,,,,Sektion Mittelland (Verein bern. Bienenfreunde),Hr.,Kassier (Schupfen)
Wyder,Ernst,,,Landwirt,Sektion Mittelland (Verein bern. Bienenfreunde),Hr.,Sekretär
Diethelm,Leopold,Via Aurelio Saffi,9,Konsul,VII. Bezirk,Hr.,"von Bischofszell (Thurgau). Für die Provinzen Ancona, Bologna, Ravenna, Forli, Pesaro und Urbino, Perugia, Macerata, Ascoli-Piceno, Teramo, Aquila, Chieti."
Meuricoffre,Jean Georges,Via Municipio,18,Generalkonsul,VIII. Bezirk,Hr.,"von Frauenfeld. Für die Provinzen Neapel, Caserta, Benevento, Campobasso, Foggia, Avellino, Salerno, Potenza, Bari, Lecce, Cosenza, Catanzaro, Reggio (Calabria)."
Hirzel,August,Via Gioacclrino Ventura,2,Konsul,IX. Bezirk,Hr.,v. Zürich. Für Sizilien.
Hässig,Ferdinand,X. Z. Voorburgwal G.,120,Konsul,Niederlande I. Bezirk (Amsterdam),Hr.,"von Schanis (St. Gallen). Für Nordholland, Utrecht, Geldern, Overijssel, Groningen, Drenthe und Friesland."
Koch,Ferdinand,Wynstraat,124,Generalkonsul,Niederlande II. Bezirk (Rotterdam),Hr.,"von Zürich. Für Südholland, Seeland, Nordbrabant und Limburg."
Koch,Ferdinand jr.,Wynstraat,124,Vicekonsul,Niederlande II. Bezirk (Rotterdam),Hr.,von Zürich.
